Row,GAGE1,C1orf173,TCP11,FLJ45557,MED18,C14orf109,HSD11B1,GRTP1,C1orf213,MS4A8B,MRPL40,CACNB2,CNTN3,PRAMEF2,TMED4,MSH5,ARIH1,C6orf32,POLRMT,CASC1,AP2A2,ETS2,SPACA5,ABHD3,CDC16,GPR3,PLA2G7,GPI,APOA2,AMY2B,GATA1,MSTO1,LYN,PLCB4,CTTNBP2,USP52,GRHPR,MTUS1,PPWD1,SUPT5H,FBXW7,HGFAC,ERN2,CNR2,FOXC1,RNF130,RAB8A,YARS2,XKRX,IL1F10,SNCAIP,SPARCL1,BCL2,C21orf82,SMC1B,C9orf70,LOC441376,OTUB2,RNH1,C1orf178,LILRB4,PARL,CBL,LRFN5,FAM120B,TAGLN3,ZNF652,PTGES3,SAMD13,ARMC1,VMO1,ETNK1,SELL,TUBB3,CDK3,GFPT2,GATAD2A,PCSK1N,LOC441177,SFTPD,NINJ1,DNTTIP2,TCTN2,DEPDC1,ADORA1,KRTAP9-3,NAALAD2,QPRT,CLIC1,OSTN,MDM2,AGA,MGC72080,FGF12,DCUN1D2,KCNS1,DHTKD1,ZDHHC15,RFTN2,DCTN1,CDK2,THOC4,PGBD5,C5orf20,MEF2D,MYO1C,PRRX2,GPR15,GPR65,PAIP1,FGF5,CLSPN,FCER1G,RAB28,COX4I1,ZKSCAN3,COMMD1,CD69,PRAMEF16,OR4C13,ITGA8,SLA,HIST1H3B,CACNA2D3,ZNF74,C11orf54,KLF7,RGS18,GGTA1,AQP9,TRAM1L1,SDHD,ZNF467,BCMO1,SLC44A2,FUBP3,STK25,PIP3-E,MORF4,SLC22A2,C11orf10,HDAC1,AMIGO2,SYMPK,COL1A2,C6orf142,MRPL47,HLA-DRA,C20orf26,LOC552889,HSD17B6,SCGB2A2,KIAA0226,PNLIPRP3,BDNF,SPTLC2,OR11L1,IRAK3,P2RY12,GALNT12,ZNF235,MFAP5,CD300A,SLC36A2,SMC5,ATCAY,AGRN,AQP5,WDR46,KDR,OMG,IFNA5,HOPX,TMEM81,ACTR1A,C9orf123,ABTB2,IRF8,MS4A7,SLAMF8,RP11-217H1.1,SEPT4,MCAT,GLRX3,MAPK14,ZNF816A,TSPO,ZNF787,LRAT,OSGEPL1,C7orf55,GRID2,RBM9,DYNC1I2,C14orf49,CHAF1B,NCLN,EGR2,HDC,PRAM1
TCGA.AA.3869.01A,-0.18148,0.717516,0.200027,1.424527,-0.610196,-0.240627,1.029339,-0.102193,-0.558313,0.774374,-1.055826,-0.344111,2.743215,0.19551,-1.232405,0.198944,0.255872,0.680433,-1.396528,-0.286594,0.088336,0.125848,-0.248131,-0.44865,-0.884009,0.096489,-0.163054,0.210568,1.067513,0.511735,0.152702,0.633991,0.05551,0.637105,0.672567,0.047267,0.310681,-0.562862,0.021754,0.400789,-0.630782,-0.360937,0.336329,-0.640715,1.391643,-0.058309,-0.764598,-0.876496,-0.364495,1.368066,1.692965,0.279247,-1.003539,-0.123728,0.245806,0.806763,0.221519,1.155089,0.616653,1.904785,0.0969,-1.269158,-0.008389,-0.87718,0.681574,-0.569912,0.134206,0.115073,-1.165927,0.060076,-0.542494,0.142852,1.30137,2.01884,-0.884392,0.267317,-0.618095,-0.027082,0.966414,0.370731,0.995857,0.26357,-0.539577,-0.461851,-0.963132,-0.808637,-0.445796,1.285974,1.025007,0.659636,-1.377763,-1.201526,1.080547,-0.252599,-0.71756,0.252057,0.557497,-0.158238,0.923127,0.038738,-0.680825,-1.050526,1.026173,0.39898,1.592971,0.261199,1.67197,-0.187282,1.034327,-0.428464,-0.82263,0.193123,0.46157,0.455035,-0.005764,0.490912,-0.429848,0.005399,1.258886,0.315702,1.333579,0.317502,-0.78862,0.618998,-0.604902,0.339452,0.682435,1.20193,0.978401,1.0844,0.269025,-0.440305,0.511881,0.550233,0.917563,-0.396107,0.122265,0.997725,0.219332,0.957052,-0.156848,1.075667,-0.389951,0.169567,0.243169,1.133785,0.353969,-0.323209,-1.014838,0.709857,-0.629204,1.070694,-0.070182,1.080245,-1.05065,0.017643,0.162155,1.332125,1.548872,-0.653553,-0.13939,-1.298313,0.308512,-1.453103,0.143331,0.179366,1.34583,-0.515427,0.061098,1.016533,0.35777,-0.129396,-0.821015,0.784622,-0.724407,0.655267,1.04136,0.006531,0.261612,0.162065,1.181868,0.836126,-1.403899,0.06948,0.591235,0.138153,-0.60981,-0.082921,-0.089457,-0.288171,-0.722644,0.12865,0.000812,0.516178,-1.767929,-0.985655,-1.580244,-1.153501,0.80392,0.165503
TCGA.AA.3941.01A,-0.19803,0.195426,-0.532679,0.060877,3.196484,0.165743,-0.759035,2.193281,2.783499,0.776082,0.619143,0.781041,-0.788142,-0.640181,0.01878,0.429841,1.501859,-0.821846,0.658218,1.115477,0.135137,-1.170759,1.611091,-0.382856,0.114839,-0.256092,-1.03818,-1.352594,0.83737,-0.412295,0.730331,0.180113,1.062893,0.52711,0.747781,1.601774,1.20861,1.18445,-0.961383,-1.563035,0.212778,-0.076843,1.191377,0.108527,2.023882,-0.24032,-0.227864,-1.20696,-0.112157,-0.648364,-1.910495,0.164178,-0.963494,0.291494,0.067258,-0.212471,-0.035584,1.523877,0.112768,1.746479,-0.517171,-0.042253,-0.855842,-0.71501,0.341457,1.581886,1.155836,-1.106033,1.782277,-0.164487,-0.475621,1.661291,-0.483065,1.02988,0.362807,-0.538169,-0.578462,-0.120355,0.012564,-0.284222,-1.79682,-0.455899,-0.329033,0.242389,-0.647306,0.081126,-0.783445,0.009884,0.593495,0.359025,0.737016,0.846739,-1.02022,-1.057622,0.776947,0.262112,-0.061576,-1.413326,-1.312971,-0.157352,0.423771,-0.480472,-1.539395,-0.25936,-1.064227,1.061067,-0.890529,0.365028,-0.346969,-1.684905,-1.176953,-0.305307,-1.252122,-1.888323,0.76062,-1.301856,-0.020233,-0.143493,0.539228,0.398519,-0.858608,-0.63543,-0.162794,-0.112719,-0.017231,-0.452364,1.842405,-0.320759,-0.032259,-1.295704,-1.25368,-0.26135,0.806127,1.686655,-1.386508,-0.99101,0.325456,-0.075412,0.65774,0.235441,-0.594543,1.443651,1.138028,-0.414428,-1.687185,2.608745,-0.74814,-0.810633,-1.861158,-0.425028,-1.127597,0.450488,-0.486105,0.296298,-1.205855,0.07634,-1.123068,-1.405968,0.784511,-0.305146,-1.574887,-0.217259,-0.847629,-0.436578,-0.19928,1.55437,0.276769,0.376914,-2.102699,-0.52836,-0.45255,2.157488,-0.324019,-0.35036,2.156892,-2.767793,0.645616,-0.466271,-0.550678,-0.21894,0.028675,-0.146493,1.397452,0.102781,0.025433,-0.286179,0.682107,-0.600492,-0.600432,-0.688119,0.770814,-0.230968,-1.923845,-0.409827,-1.325882,-0.03858,-0.822702,-1.681669,-0.183592,-0.470852
TCGA.AA.3950.01A,0.910034,-0.11525,2.344917,0.938763,-0.142485,0.593874,1.873672,-2.134431,-0.902391,1.003299,0.740157,-1.130959,-0.726704,0.090581,0.361102,-2.032858,0.745969,2.496308,-0.618751,-0.768333,-0.386405,-0.026534,1.004359,0.653207,-1.447393,-1.496746,1.185558,0.665662,1.023477,-3.175669,0.649791,0.418122,1.356495,-0.925528,-2.355625,-1.863543,0.418171,-1.091225,-1.08016,-0.237943,-0.433347,0.372411,-0.721829,-0.269251,-0.720651,1.016404,0.033406,1.309278,0.567785,1.370361,-0.803024,0.865114,0.411751,0.859081,-0.48892,0.28193,-0.258584,-2.032484,-1.128114,-1.052032,2.571128,0.179856,0.335426,-0.327573,0.163651,-0.840097,-0.084697,1.465739,-2.409723,-1.195708,2.786527,1.17662,2.123618,1.978131,-0.932884,2.222333,-0.992404,0.26001,-2.303614,1.182564,2.25087,0.727302,2.03343,-0.017128,0.497636,0.111847,-0.844339,-0.018273,-0.599297,1.38727,1.94082,0.039901,0.838475,0.778605,-1.515167,-0.610617,-2.840337,0.201306,0.586378,-1.383388,1.711908,1.82116,-0.670672,1.040019,0.805053,-0.375413,1.548411,1.183006,1.821292,0.254114,-1.479634,1.178975,1.655837,2.163075,-0.045072,0.817554,0.488515,1.706661,0.563635,-1.320599,-1.252103,2.300007,0.869757,1.300373,-0.084563,-1.030527,-0.673308,1.439971,1.553604,1.815196,-0.38364,0.572585,1.656552,-1.92814,-0.292381,-0.233198,-0.823086,-0.717337,0.620027,-0.552804,0.564104,-0.048545,0.626705,-1.547247,1.235526,-1.166182,2.064404,0.323316,2.596297,1.594682,1.380064,0.499014,-0.250508,-0.639421,-0.532949,-0.649298,0.26062,2.893152,0.584619,-0.82551,-0.300749,1.330805,2.095845,-1.148516,-0.347727,0.892259,-0.01815,0.332564,0.15163,1.321929,-0.287014,1.859334,0.415763,1.241072,2.340268,-0.868038,-0.958308,-0.694969,1.522234,1.642265,-0.573572,1.791747,0.381617,0.737451,1.491207,0.360264,0.234749,0.370466,-0.953683,-1.289146,-0.769614,0.694409,-0.054897,-0.033748,-0.02733,1.03699,1.152794,0.281711,-0.317826,1.89312
TCGA.AA.3977.01A,0.815251,-0.003549,1.630162,-0.00277,-0.266215,0.57973,0.063659,-1.438424,-0.300254,-0.157611,1.469057,0.575342,-0.053813,0.818458,-1.274644,-0.174137,1.543348,0.047258,0.109041,-0.179144,-0.679448,0.49905,-0.253285,0.825632,-0.8435,-0.321688,0.908254,1.345723,-0.175059,-0.559818,0.62829,2.325425,-0.208703,0.470476,-0.06377,-0.664365,-0.570324,0.26388,0.715101,-0.632339,0.503828,0.749408,1.099764,-0.090359,-1.062772,-1.823019,1.426476,1.06063,1.065071,0.584552,0.052909,0.072195,0.432536,0.137345,-0.285462,-0.235816,-1.075984,0.761842,0.2654,1.155467,0.195784,1.904049,-1.117471,-1.838735,0.531804,-1.157772,-0.45446,0.885957,1.022427,0.610061,0.055444,0.355275,0.389533,1.53532,0.923368,-0.335955,0.509787,-0.94021,-1.29622,-1.671281,-1.320385,0.773949,-0.62114,1.357436,0.202565,1.234861,-1.007166,-0.479254,1.013248,0.348233,0.060634,-0.790258,0.795674,1.542253,-0.289038,-0.231984,0.155278,0.740477,1.610999,0.095851,0.993823,0.948282,3.828051,-0.27507,-0.126615,-0.19085,-0.098762,0.429115,1.180025,-0.180748,0.512414,1.354126,1.179204,1.121744,1.051841,0.656491,0.05448,0.079358,-0.682982,1.817751,-1.854379,0.308202,0.524734,2.315195,0.855388,-0.262979,1.20171,0.937383,0.806864,0.521715,0.580466,0.643137,-0.029714,0.903468,0.215311,1.738569,0.58566,0.720786,1.779687,-0.083228,0.410399,2.273257,-0.69034,0.47138,0.362506,-0.292374,1.465365,0.135571,2.412162,0.283117,0.569685,-0.021737,-0.112891,0.793634,0.970127,1.656639,0.186339,1.680261,-1.234856,0.918893,-0.78124,-0.571974,0.830433,0.31659,-1.005445,-0.736661,0.010848,0.54231,0.595325,1.121827,0.846318,1.696799,0.234079,0.181692,0.988617,0.314631,0.254426,-0.484463,1.056059,0.438356,0.0463,0.689501,1.35548,0.438137,-0.075887,0.148098,-0.312111,-0.390064,-0.512934,1.218207,-0.522452,-2.862648,0.998151,0.664402,0.264303,0.781849,0.944657,0.335164,1.009026,-0.037535
TCGA.AA.3979.01A,-0.802086,-0.678786,-0.565927,-1.418361,1.99633,0.114607,-0.843469,0.303963,-0.338639,0.954178,1.042692,0.072279,-1.050627,-0.206376,-1.443388,-0.823687,-1.262391,-1.002334,1.192731,0.358381,-0.061244,1.310093,1.440264,-0.032334,-0.985812,0.099642,-1.092263,-0.186737,0.477511,-0.411625,0.829093,0.30004,1.687052,0.487403,0.450194,-1.104275,0.063334,-0.828251,-0.370356,-0.236638,-2.101336,0.050169,0.787999,-1.242108,-0.570332,1.215764,1.425146,-0.308843,0.887695,0.018426,-0.733072,-0.988299,-2.842143,1.532702,-0.476598,0.532049,-0.491975,0.780442,0.759771,0.632615,-0.748019,1.590345,-1.803681,-0.692834,0.988491,-0.80275,0.098368,0.727245,0.453574,3.312848,-0.577759,0.485233,-0.25945,0.154933,-0.663918,-0.836716,0.263183,-0.4212,-0.048156,-0.84316,0.324491,0.742119,1.016746,2.01023,-1.078692,0.551609,-1.55717,0.414671,0.92173,0.440729,-0.536019,-0.058767,-0.623783,-0.497156,0.863638,-0.542657,-2.317947,-0.589864,-1.05904,-0.885231,1.019437,0.426552,-0.946019,-0.663916,1.195229,-1.43125,0.057029,0.43028,-0.498338,0.191991,0.336219,0.827672,-0.858211,-0.108352,1.838639,0.618859,0.119891,-0.704028,0.185675,1.051471,-0.036368,-1.512754,-0.627022,-0.40638,1.110709,1.004427,0.373428,-0.671001,-1.962903,0.189043,-1.675358,1.339338,-0.475801,1.927107,-1.156101,1.260193,0.448763,0.648542,-0.861367,2.80596,0.139584,1.327561,-0.705835,-0.188682,-0.8148,-0.108095,3.473617,-0.461372,-0.402999,-1.969554,-1.362404,0.982423,-0.009608,-0.073098,-0.247656,-0.259399,0.07751,-1.034244,0.175369,0.096717,0.825178,-0.851919,-0.882664,0.23881,0.193056,0.477637,0.773631,0.682197,0.99958,-0.355564,0.78308,1.6616,-0.24276,1.025605,1.193087,1.049221,1.137449,1.773741,-0.878465,-1.251479,0.095714,-0.698547,0.567955,2.659092,1.457027,0.261916,0.228682,0.992079,0.08391,1.236152,-0.632353,1.016409,-1.430978,-1.503766,-2.460227,1.731697,1.225148,-2.302613,-0.686735,1.079942
TCGA.AA.3552.01A,1.372668,-0.042053,2.556737,-0.062759,-0.700672,0.821267,-0.618808,-0.706687,0.148805,0.713564,-1.469526,1.049049,1.282382,0.92033,-0.465177,1.069061,0.424424,0.531939,-0.810029,-0.340182,1.241234,0.201985,-0.649429,0.512166,-0.073844,-1.851219,0.44007,1.443244,-0.848949,0.648194,-0.84512,-1.288994,0.081407,0.062402,-0.267475,-0.076686,0.452318,-0.678899,-1.127385,-0.123767,-0.600682,0.297012,0.288747,-0.121928,-0.19086,1.450734,-0.244942,-2.927685,0.810621,0.343934,-0.044281,0.201617,0.398726,-0.751906,2.614098,0.08392,0.736124,-1.330936,1.06345,0.157255,-0.605499,1.000676,1.084483,0.550562,0.161438,-0.01571,-0.345977,-1.004004,0.713754,0.022615,-0.716468,-0.266163,0.867759,-1.020347,-1.019522,-1.408251,-0.202501,-0.347214,0.887478,0.123409,0.295251,0.024296,-0.255058,-0.110493,0.821316,-0.678927,0.056674,1.117874,1.062841,-0.040249,-1.233563,0.416635,1.17878,-0.396268,-3.021576,1.762429,0.966523,0.249745,-0.862945,-0.299501,-0.545511,-0.745532,1.62059,2.486853,0.36732,-0.222234,-0.042975,0.044595,1.069334,-2.156265,0.606929,-0.938187,-0.214883,-0.590246,1.018398,0.590259,0.368451,0.674732,1.624758,-0.948356,2.185305,0.189021,0.353062,-0.531423,-2.769212,0.299924,0.014966,0.996057,1.085078,-0.772384,0.252314,1.698437,-0.367997,-0.379515,0.705846,-0.13392,-0.524432,0.334728,-0.48542,0.517266,0.829795,-0.027737,-1.183483,-0.133881,-0.580755,-0.540386,0.392357,1.577713,-1.177995,0.164856,0.060173,0.049342,0.905422,1.25334,-0.48975,1.113048,0.682118,0.72435,1.183539,0.919129,0.441503,-0.692707,0.213824,-3.167396,-1.518541,-0.564383,0.373929,0.054457,0.736949,0.705676,-1.055795,-1.12842,0.284022,-0.707581,-0.847304,-0.634035,0.740339,0.915753,0.634397,0.544305,0.053067,0.682984,-0.464911,-1.470184,0.207625,0.597845,0.400587,-0.418199,0.707802,-0.244661,-0.247018,0.423567,-0.128402,0.013557,0.205845,-0.423603,-1.461102,-0.010747,0.382444,-0.087908
TCGA.AA.3666.01A,0.143492,-0.816559,-0.346667,-0.503897,0.564263,-0.502292,0.123696,1.211798,-0.766887,-0.13594,-0.984531,-0.63848,-0.638557,1.394545,0.059338,-0.123704,-0.223853,-0.60863,-1.624463,-0.126747,0.144008,-1.942324,0.393945,-1.528953,0.996426,1.816501,0.28286,-0.564176,1.077675,-1.079502,0.895785,2.531607,0.460849,-0.610103,0.198254,-0.307577,1.597594,-1.258923,-0.071265,-0.330915,-2.035524,1.249826,-0.300696,-0.294506,0.1877,-0.628994,0.091294,-2.310729,-2.291349,-0.029468,-0.980071,-0.932918,-1.103444,0.519598,0.238973,-0.071988,0.700955,1.064283,0.055283,-0.018201,-0.193772,1.837613,-1.028461,0.548502,-0.51437,0.489619,-0.151773,-1.201584,-0.419483,-0.917217,1.446455,-1.474619,-0.491844,-0.409719,0.243842,-0.27501,-0.03131,1.909522,0.506601,0.270859,0.903551,-0.078877,-0.350846,0.440171,1.079924,-0.814326,1.119997,-0.09047,0.517316,0.20024,-0.98076,0.481666,1.474178,1.257076,0.74009,0.981584,0.816904,0.880604,-1.151441,1.178469,0.022421,-0.542686,-0.016571,-0.648562,1.811837,-0.92507,-0.078513,0.975599,-0.595144,0.270422,1.135279,-0.054424,-0.895991,-0.587959,0.67549,-0.823182,0.924295,-0.192929,0.044115,-0.114078,0.609628,0.163015,-0.386933,-0.090525,-0.348503,-1.042286,-0.621465,-0.304032,-1.105645,-0.288274,-1.091558,-0.966073,0.45612,0.458632,-0.286559,0.086102,0.025808,0.753899,-1.021645,0.042986,-1.113482,1.365345,-0.146788,0.115585,-1.177439,2.204133,1.520161,-0.109809,-0.804365,-1.926097,-0.909796,0.388098,1.595185,0.88269,1.102463,-0.16242,0.329718,0.329571,-0.753676,0.192275,-1.066905,-1.093737,0.839902,0.021274,-1.20562,2.166661,-0.272112,3.24551,0.029726,-0.963953,1.328046,-0.208076,-0.725899,-0.469434,0.106815,0.126675,-1.164605,0.525371,-0.264689,-0.378583,1.115774,-0.215849,1.169548,0.585052,0.69408,-0.415467,-0.096117,1.260243,1.155883,-0.483597,-0.781015,2.64447,-1.81707,-1.528207,0.039667,0.69865,-1.896189,-0.466624,-1.144351,0.325363
TCGA.AA.3877.01A,0.053974,-1.372134,-0.570142,-0.06349,-0.727231,0.870771,1.299186,-1.702389,-0.341414,0.821788,1.13228,-0.745723,-0.789284,0.844944,0.626091,-0.911792,-0.411853,2.088561,-0.166213,0.161893,-0.006796,-0.573593,-0.574323,-1.207547,-1.034848,-0.784016,0.473739,0.510868,1.076281,-0.773391,0.247091,0.696722,0.851058,-0.196666,0.627329,0.426901,0.73203,0.961872,0.099746,-0.321128,-0.383351,-0.222705,1.256002,0.881446,0.407247,0.191575,0.873107,-0.634422,-0.404616,-0.994522,-0.657548,1.172999,0.017953,-0.201247,-0.560052,-0.35754,-0.438423,0.679824,0.455299,0.713527,0.845397,0.516754,-0.577149,0.969719,1.136047,-1.188202,-0.396102,0.15718,-0.301807,-0.249908,0.523555,0.508978,1.142618,-0.360186,0.635652,0.889125,-0.045622,-0.753031,-1.078733,0.527611,0.522289,-2.969926,0.591863,0.375387,1.469238,0.572658,-0.287175,-1.464268,0.584804,-1.27661,-0.577031,0.467763,0.278551,0.245631,-0.393119,-1.232657,-0.661924,0.096355,1.130858,-0.225253,0.778486,1.768929,-0.507928,0.213194,-0.60758,0.557767,0.682468,-0.017162,1.292868,-1.125797,-0.088514,1.280396,0.931757,0.463143,-0.076344,0.408123,0.87342,0.140472,0.834901,-0.417452,-1.231768,1.2353,-0.039391,1.53679,-0.165361,-1.080813,-1.451112,0.994256,0.633407,1.223952,-0.481613,-0.360043,0.643705,0.115702,0.460119,0.282359,0.183587,0.057037,1.32419,-0.187099,0.448459,-0.170112,0.050304,-0.893729,0.953655,0.787807,-0.529885,0.860438,0.516042,-0.212727,0.639015,-1.464663,-0.517927,-0.295739,1.784896,-0.791364,-0.763758,0.838208,-2.141565,0.740077,-0.041379,0.657772,1.035528,-0.67442,0.278299,-0.821514,0.328039,1.399971,0.269949,1.353168,-0.266554,1.662635,0.067469,-0.150013,0.568917,0.456271,0.205698,0.195875,0.660969,0.576809,-1.163388,1.528753,0.883046,-0.089188,-1.398838,-0.588957,1.010546,0.422927,-0.696729,-0.601836,1.003383,0.614661,0.584205,-0.816654,0.298458,0.879376,0.107525,0.165622,1.154055,1.014662
TCGA.AA.3952.01A,0.58431,0.123235,-0.281992,1.126777,-0.876225,-0.103538,-0.576591,-1.191959,1.176877,-0.287637,-0.117731,0.263799,-0.791023,0.356468,-0.905635,0.46326,-1.803054,-0.835767,-1.633794,-0.721615,-2.075835,1.214868,-0.317346,2.251542,-1.430337,-1.047663,-0.344389,-0.391839,0.936999,-1.372536,0.745638,-0.607254,-0.12066,-0.23484,2.206011,-0.180222,-0.134721,-1.005122,-1.111644,-0.84177,-1.426641,-0.586686,-0.632347,-0.335546,-0.286547,-1.022842,-0.435239,1.41055,0.028266,0.647933,0.04775,1.259002,-1.17134,1.317072,0.250466,-0.752728,0.223384,-0.808364,-1.427433,0.575449,-0.819455,0.206981,-0.951394,1.689254,-2.109454,-0.619246,1.192159,-1.081741,0.909054,0.76073,-0.366169,-2.461999,-0.312308,-0.329726,1.657852,0.429369,-0.236079,-0.107707,1.257316,2.713216,1.114536,-1.091952,-1.195869,-0.428316,-1.097765,3.439358,0.542425,1.254929,-0.674965,-2.528387,-0.460391,0.52517,-0.430125,-0.150731,-0.090554,-1.450753,1.266613,-0.295338,0.428612,-1.283757,-0.95216,-0.769405,0.694612,-1.678638,0.513231,0.132495,1.340345,0.423288,-0.171935,0.054543,-0.78209,0.740596,0.017883,2.409011,1.206899,0.358449,0.790857,-0.102426,0.701476,0.411596,-0.165839,-0.683998,-0.607714,2.318984,-2.340444,-0.493143,-0.366006,-0.942754,-0.986593,0.560616,0.618335,-0.554456,1.663414,1.802301,0.385053,-0.634145,-1.084947,-0.178511,-0.079422,0.447887,-0.209547,-0.342056,-0.24678,-1.906314,1.388712,-0.924604,2.227863,-0.632781,-0.221428,-0.251198,1.099473,-2.3922,-0.031381,-0.632523,0.439737,0.468225,0.5111,0.571829,0.121611,0.232722,-3.189672,0.70543,0.238254,-0.031698,-0.468852,-0.255506,0.377217,-0.304847,0.961037,0.112797,-1.059515,2.061209,0.634228,-1.721599,-1.475133,1.16528,-0.582602,-2.009424,0.32426,-0.771726,0.525014,2.087324,0.679474,-1.557157,-0.616664,-1.64426,0.258614,-1.696007,-0.601573,-0.156412,2.371436,0.890017,-1.807399,0.389636,0.262989,0.590955,-1.68564,0.889704,-0.817684,0.229241
TCGA.AA.3966.01A,1.796184,4.44002,0.608681,2.995943,-0.151986,0.844659,1.9842,-0.063546,-1.040669,0.728405,0.689969,-0.494491,-1.193462,-0.783991,-0.097638,0.563518,-0.25497,1.556742,-0.962652,0.315785,-1.566222,-0.302667,0.040509,2.967333,-1.156906,1.263347,1.654007,-0.78192,0.993987,-0.683537,0.639223,-0.589727,1.045434,-2.647823,-2.444602,0.491551,0.593362,-0.245813,1.170177,-0.48913,0.20283,3.779743,-3.094516,-0.882745,0.906556,1.353337,-1.630027,-0.34793,0.380906,0.400145,-0.158185,0.964991,0.200719,0.302186,0.241975,1.309085,-0.500767,-0.623824,-1.559053,-1.930635,0.316135,-1.001055,1.207904,0.570129,0.464666,0.309803,-2.03473,-0.226643,-2.415516,0.008824,2.207919,0.363927,0.881735,0.227952,-0.014133,1.925753,-1.590198,0.740288,2.055503,1.123841,1.314054,-0.925118,1.354376,0.459987,0.527928,-1.705228,-0.214841,-1.730195,-0.911683,-0.413316,-0.045507,1.371475,-0.308738,0.987092,0.311679,0.180629,-0.314345,0.561859,2.887498,1.645531,-0.03817,-0.160431,-0.083196,-1.069268,0.371644,-1.031892,3.531548,-0.558985,1.814056,1.797875,-1.07483,0.286537,1.944108,-0.660929,-3.170329,0.048365,0.544332,1.602144,0.179399,-1.20727,-0.849796,0.631128,2.110497,1.566697,-2.385691,-1.525881,1.228825,0.772685,-0.852464,1.139356,0.062835,-0.955966,-0.132371,-1.427771,0.221439,-0.580097,-0.031205,1.589229,0.215207,-0.307041,1.54416,0.299725,1.831362,-1.683022,1.014548,2.126925,-0.311011,2.145665,-0.382488,-0.459224,0.439527,-2.476866,0.663406,-0.48075,0.268248,0.037776,-1.373548,1.325031,-1.279529,-1.045009,-0.890008,1.067099,1.619564,-1.1411,-1.18522,-0.480816,0.026544,2.430865,-3.359387,-0.909995,-0.944198,-0.26605,1.646489,0.778007,0.53986,-1.178515,-0.203708,-1.452902,0.864236,1.395188,0.914815,-1.195675,-1.888093,0.09377,-0.169882,-0.758026,-1.047864,-2.015752,1.37197,0.354645,-1.299963,0.450651,-1.483592,1.561629,1.192403,-0.547476,0.51777,1.186872,-1.736201,-0.377815
TCGA.AA.A02H.01A,0.648251,-1.2235,-0.269661,0.170613,1.42821,-1.501625,-1.447867,1.662434,-0.538426,-0.774119,0.868676,1.022088,-0.450023,0.47413,0.907261,0.967588,-0.681536,-0.342904,1.891865,0.644456,0.892826,0.657723,-1.600025,-0.908072,1.775143,-0.242216,-1.542684,0.175997,-3.088408,1.031083,-1.924576,-0.156605,-1.642668,-0.316762,0.304671,1.120548,-2.608778,0.378308,-0.548523,2.073954,0.336749,-0.974006,-1.245937,-1.22264,1.457276,-2.054641,0.148516,-1.790603,0.328116,-1.441916,-0.783833,-0.715819,1.748477,-1.406814,0.09795,-0.124096,0.990296,-1.445762,0.232892,-1.73539,-1.222736,-0.868969,1.536648,0.79773,0.531804,0.305654,2.648448,-0.338388,-0.129181,-2.436261,-0.211786,-0.949083,-1.129002,-2.560436,0.735221,-0.675506,1.688861,-0.631934,0.090947,0.431597,-1.17992,0.593945,1.710974,-2.530747,-0.368503,0.842887,1.083571,-0.458317,0.910994,-1.803837,-0.46236,-2.587816,-0.333296,1.034256,2.281613,1.914645,1.132653,1.638761,-1.753756,-0.224619,-0.235842,-0.071884,0.751347,-0.844712,-0.242262,1.243614,-0.655809,0.170438,-1.678785,0.459897,1.82162,-0.236581,-1.506374,-1.789159,-0.872914,0.82508,-1.605202,-1.169194,1.306305,0.830914,0.71334,-1.093726,-1.48874,-0.399343,2.148695,0.044491,-0.356286,-1.100762,-0.92024,-1.551498,0.135878,-2.18705,-2.348223,-1.201059,1.046247,-0.157302,-0.368641,-1.187681,0.666579,-0.119289,0.071514,0.377483,1.308882,1.162522,0.568146,0.489173,-1.373493,-1.263201,-0.528863,1.286204,-0.55922,1.150646,1.770766,-1.775831,0.021991,-0.446551,-2.790058,-1.239969,-0.529933,0.135272,0.494094,-0.456183,-0.796687,0.630006,0.631838,-0.590418,-0.119346,-0.597792,0.635213,-1.358696,-0.0415,-1.371705,-0.750151,0.348963,-0.598282,-1.05007,-1.393217,-0.955595,-0.967588,-0.86636,-0.685776,-0.348975,-0.414626,-1.203779,0.005291,0.138153,-0.592013,-1.220932,2.670105,0.482717,-1.059185,-0.113603,-0.46923,-0.246623,1.707358,-0.743917,0.470258,0.041999,-1.364946,-0.874871
