Row,PTPRG11896,UBE4B9684,C11orf8216678,AATK11763,RBM463325,DUS2L20821,MAFK3029,FBXL89646,MFSD822953,PPP1R3B6052,MAPK117795,SH3BGRL21606,CARS213314,TMEM1013817,PPP2R2A430,MLPH11103,BCL619769,PRELP12374,TARS27402,ARRDC213993,CDC20B13617,MRPL402834,CEP5722578,ZGPAT14826,IFIT117808,KLHL2620801,KL21422,TMEM1406592,HIST1H2AI22092,CCDC1109098,LIPA14605,C11orf6514636,TRAF116981,OSR115498,SMCP966,PIP4K2B13668,FCRL31541,SKIL18559,CHDH13711,GP217186,GCHFR9711,SART319072,TRPM48458,TAF107912,C11orf5815523,ORC3L9369,SOX1213557,PTPRS4751,TOM14165,MED305186,C22orf324553,ESYT312761,C13orf3312015,NLRP55235,FBXO384078,CD4018321,SMARCD111371,MRPL913039,SLAMF12434,PHF21A6196,ZNF7647338,HSD3B21056,BCL920577,UBL4B3699,PRTFDC116293,NEURL38406,KRAS21787,B3GALTL16172,SYPL19569,NXT110817,C22orf267931,PDXP9894,ONECUT117059,NXN22952,IDI17433,FBXO1713258,GSG1L772,TRIM4515929,RIC8B21118,KCNS222067,B9D212359,HSPH114957,YIPF621584,FAM48A17822,ADAM2586,GGH6228,S1PR519620,PTGR27367,GRIN2B1089,C12orf12924,RGS712995,CBLL13016,FOXC217160,SEC61B5151,TPT113430,ROD15421,SFRS13A22053,LRRC318812,C7orf536376,GFM28685,KCTD207455,PAWR15781,TTC2217291,KDM4A6537,TLN16662,UBE2J220103,SDC23614,TMEM257247,IPO49808,FZD420594,PEX123070,DIRC1114,TSNAX9561,FARP222601,SLC25A2918,ARID1B8583,FEN120954,UBTF21515,GRB103265,KCNK155823,FAM120C12560,CDK5R110398,GABARAP13365,BCAS213792,SYAP118341,C3orf545566,PAPD410506,ETF114875,GK20148,OTX120223,POLD422057,BATF23712,RGS18272,SEC31B1427,BMP153786,UBAC113933,TMEM10116702,GNAT21666,ASCC314234,RPL1518230,ETV618328,CIITA20431,TACC117640,OPRM114593,PSMA113589,RPL522040,MYT11826,CRYGD15769,ILF218835,PCYT1A5077,TESC6610,CDH210766,UBC16952,STAR3396,ADIPOR115029,ADM20945,MUC1310311,FZD48734,TMEM17122064,TPH1119,NLRP124599,STK310739,ELL211253,FCRLB4371,BLOC1S14248,C14orf14719318,TOP111485,RRAD6158,ANKRD1018140,RWDD2B9470,KBTBD42754,FUS4746,CDK612229,ZGPAT14780,IGSF18140,MED1717207,FAM103A122877,UQCR5048,RGS28340,PSMA79168,MRPL469498,PEG1014486,C17orf5720463,OLFM42920,XRCC610785,PER221839,MPG17459,GPR562663,USP1317779,LSM414817,SLC16A72950,RPS6KL110154,C14orf1667358,AAMP18429,SEC24C21525,PIGS13065,WBP2NL19230,C6orf12520163,INHBA144,RDBP2762
TCGA.AA.A01D.01A,-0.177479,0.172806,0.137012,1.207794,0.33019,0.005197,-0.064122,1.626576,-0.136255,-0.336376,0.17899,0.428378,0.241325,0.721662,-2.008299,-0.347418,1.076289,0.330955,0.510251,1.201919,-0.267075,-0.077501,1.256019,0.15268,0.14844,0.847644,0.830178,1.05282,-0.182552,0.678371,0.907293,0.005035,-0.073173,-0.427015,-2.28776,0.719723,0.254817,0.627103,-0.122203,1.024819,-0.070397,0.388868,-0.079941,-0.200872,-0.360887,1.907451,0.125426,1.515985,-0.087914,0.122328,-0.282672,-0.866866,1.669981,-0.054196,-0.187808,0.189219,0.493137,-0.5202,-0.475706,1.802199,0.061097,-0.106723,0.66675,-0.116493,-0.416611,1.011611,1.003595,0.457568,0.015226,-0.36357,-0.29549,-0.266236,0.57184,-0.537438,0.390407,-0.357798,-0.488276,0.293901,0.876923,-0.589656,-0.348828,-0.093023,0.486261,-0.178916,0.213598,0.237783,-0.449148,0.011084,0.078954,-0.631932,-0.725858,-0.342674,2.077952,0.745636,-0.020043,-0.082495,-0.488164,-0.391143,-0.170695,0.565137,0.211303,0.175467,-0.402136,0.340974,0.469503,-0.046792,0.613161,-1.919139,0.537577,-0.166507,-0.736177,-0.195904,-0.320485,-0.276324,-2.135016,-0.284085,-0.259162,0.644648,-1.258057,-0.389205,0.275843,-0.323786,0.576679,-0.112676,0.443616,-0.366617,-0.156287,0.147933,0.738507,0.572233,1.037014,-1.136434,2.006313,-2.356095,-0.950268,0.279392,0.443148,0.595795,0.175301,0.542616,0.221257,-0.119255,-0.303067,-0.951684,0.266221,0.832777,0.168668,-0.846795,0.631843,0.158699,-0.149763,0.100381,-0.005129,0.265198,0.111821,0.029814,0.682582,0.063103,0.220419,0.048894,-0.276535,0.123631,-0.470289,-0.031501,0.007471,-0.350476,-0.386174,-0.69997,-0.001883,-0.046262,-0.246461,0.001422,2.09837,-0.131046,-0.059585,0.464855,-0.105953,0.928421,-0.171931,-0.454986,0.65224,-0.793113,0.263543,0.40014,0.620278,0.668759,0.033131,1.120998,0.0783,0.168216,0.50885,1.131263,0.13225,-0.24991,0.909787,0.469242,0.898895,0.124138,0.745552,-0.387475
TCGA.AA.3514.01A,-0.551042,-0.572269,-0.782499,0.802265,-1.613769,-1.1453,-0.72156,-0.191909,-1.265667,-1.065485,-0.513914,0.905088,-1.169541,-0.582542,0.168665,0.630104,-0.284769,-1.049358,-0.859996,-1.121335,-1.198631,-0.536085,-0.342437,-0.876068,-0.731777,-1.032518,0.465705,-0.992086,0.103407,-1.654675,-0.820351,-0.772506,0.685573,-0.571213,-1.062746,-1.282616,-0.662705,-1.031206,-1.116603,-1.028696,-1.032595,-1.074658,-0.954954,-0.454898,-1.010849,-0.636879,-1.05449,-1.263643,-0.858646,-1.054874,-0.744105,1.134077,-1.088816,0.916825,-0.249563,-0.301987,-1.116701,-0.970982,0.281285,-1.490467,-1.248753,0.47028,-0.391499,-1.115115,-0.533325,-1.137412,-1.218027,-0.98801,-0.992774,-0.545919,-0.853092,-0.816638,-1.077905,-0.531917,-1.191659,-1.133815,-0.15942,-1.380391,-1.079898,0.308523,-0.537046,-0.79686,1.093287,-0.637893,0.44587,-0.955586,-0.454964,-1.153145,-0.839347,1.154885,-0.628857,-1.261516,1.388334,-1.053699,-0.547413,-1.117883,-0.954144,-0.58929,0.92321,-1.194904,-1.080779,-0.947939,-0.644283,-1.342458,-1.271194,-1.083593,0.651056,-0.753818,-1.182358,-0.60086,-1.346448,-1.985317,-0.785828,-1.369797,1.124097,-1.079428,-1.568407,-0.913948,-0.631846,-0.482802,1.041806,-0.48172,-0.637224,-0.97993,-1.100154,-1.24728,-0.924093,-1.345574,1.204268,-0.124882,-1.134778,-1.3079,-0.718743,0.905195,-0.992781,-1.081146,-1.050669,0.457032,-1.07743,-1.246999,-1.055793,1.439226,-0.168816,-0.146657,-0.985494,-0.929818,-0.502943,0.760048,-0.897329,-1.218894,-1.117464,0.025087,-1.429038,-0.986365,-1.153913,-0.79436,1.671051,-1.251192,1.677336,-0.461217,0.541412,-0.487662,-1.372865,-0.148502,-1.577365,-0.905976,-1.528592,-0.031096,-0.808908,3.601966,-0.572134,-1.17859,-0.506257,-1.094904,-0.627382,-0.957059,-0.254239,-1.120818,-0.447789,-0.855713,-1.711905,0.698123,1.644857,-0.17098,-0.69907,-0.623775,-1.116579,-0.563204,-1.434819,-1.075187,-0.9112,-1.541779,-1.300575,-0.677911,-0.584211,-0.998714,-1.428332,-0.414509,-1.370905,0.384985
TCGA.AA.3516.01A,-0.494628,0.779024,-0.880049,0.684622,-1.060889,-0.882342,-0.592,-0.126657,-0.853607,-0.561281,-0.234602,0.293069,-1.187263,0.031305,0.303016,-0.665128,-0.792883,0.437382,-1.27467,-1.089559,-1.019131,-0.407117,-0.298078,-0.901522,-1.357928,-0.937056,0.936283,-0.801876,-0.440601,-0.070821,-1.07227,-0.626979,-1.225764,1.956483,1.032761,-0.877829,0.08153,-0.815858,-0.544231,0.133551,-1.056609,-1.059485,-1.172236,-0.413848,-0.758622,-0.853358,-0.523325,-0.439173,-0.593674,-0.906303,-0.238357,1.345696,-0.225176,0.793866,-0.089514,-0.21342,-0.309437,-0.827522,-1.08734,-1.291914,-1.055119,0.512205,-0.759112,-0.644558,-0.121094,0.192244,-0.920585,-0.51248,-0.880893,-0.507654,1.03284,-0.816168,1.129499,-0.327281,-0.909573,0.932827,0.234953,-0.60333,-0.182213,0.177016,-0.390294,-0.427515,1.487655,-0.478031,0.541426,-0.961856,-0.242161,-0.697926,1.105746,1.152504,2.030235,-1.203202,-1.086295,-0.881383,-1.082445,-0.949712,-0.370455,-0.583239,1.020337,-1.01033,-1.328155,-0.680959,-0.294273,-0.119364,-1.007939,-1.201069,0.454511,0.713487,-0.799312,-0.352603,-0.805579,0.903336,-0.507713,-1.21689,0.897464,-1.128667,-0.767399,-0.560963,0.208305,-0.459133,1.153913,3.849672,-0.313992,-0.999314,-0.968726,-0.509519,-1.029713,-0.819379,1.439544,-0.595804,0.793885,-0.810079,2.730686,-0.308909,-2.344654,-1.154033,-0.972857,-1.281067,-0.997483,-0.77172,-0.30979,-0.590868,-0.443572,0.120254,-0.996992,-0.979386,0.198575,-2.076,-0.559204,-1.089525,-0.623006,0.490239,-0.752961,-0.199142,-0.710546,-0.415297,1.022021,0.264422,-0.741559,-0.004096,-0.269767,-0.174537,0.154522,-0.226459,-0.622331,-0.698173,-0.433787,-0.284327,-0.581166,-0.579075,-3.522143,-0.596226,-0.415976,-1.031155,0.755917,-0.062241,-0.488585,-1.062369,-0.384244,-1.418706,-1.044258,0.975851,1.303481,0.214386,-0.99162,-0.43046,-0.937283,0.530289,-0.400763,-1.089331,0.21468,0.350545,-0.812933,-0.638986,-0.795256,-1.395541,0.667753,-0.911044,1.766171,0.809913
TCGA.AA.3517.01A,-0.265682,-0.91397,-0.720911,0.775097,0.116633,0.242147,-0.562526,-0.062519,-0.879243,-0.520616,-0.250708,-1.07306,-0.534467,0.266395,-0.545928,0.269979,0.550173,-0.966723,-0.366037,0.150675,-0.1047,0.116679,0.027817,-0.305501,-0.229965,-0.214098,-1.189834,-0.196221,-0.428728,-0.970792,-0.148749,-0.456268,-0.932979,-0.520005,1.117591,-0.703313,4.048835,-0.369401,-0.232174,0.644358,0.125347,-0.24942,-0.337467,-0.86446,-0.549124,0.284538,-0.421693,3.02654,0.163704,0.029191,-0.632649,-0.961319,-0.943623,0.734075,-0.001928,-1.719746,0.996866,0.254474,1.432066,0.537714,0.535944,0.249435,-0.885652,1.164851,-0.444123,-1.180501,-0.18621,0.315185,-0.382274,-0.162941,-0.449485,-0.153275,-1.093002,-0.510487,-0.254964,-0.059826,-2.550943,-0.528706,0.382444,-0.08839,-0.52042,-0.241207,-0.952873,-0.064206,0.864473,-0.172681,-0.510988,0.013502,0.941587,0.317435,-0.72304,0.359007,-0.040208,-0.367172,-0.630982,-0.073497,0.068698,-0.59478,-2.011943,-0.672032,-0.488858,-0.039005,-0.709141,-0.317161,-0.074497,1.575365,0.267727,-0.382769,-0.107243,-0.31698,-0.501628,1.946984,0.1809,0.165403,0.579004,-0.344466,-0.353852,0.247482,0.292088,-0.373175,-0.903921,-0.319578,-0.062746,-0.414457,1.013715,-0.57998,-0.265408,-0.464115,-0.975605,0.905727,-1.025512,0.451215,4.360537,1.179448,1.916791,-0.164542,-0.453193,-0.004064,0.075626,0.210869,0.018308,-0.611604,-0.336629,1.238349,0.52267,0.777996,-1.772201,0.965626,0.095106,-0.470894,-0.337627,0.931211,0.037287,0.179552,0.482486,0.575578,-1.265081,-0.831584,-0.771461,0.500683,1.46815,-1.044542,-1.22047,3.077405,0.257243,1.845364,1.150493,0.040202,-0.716991,7.184469,-0.004155,0.81161,0.32598,-0.642967,-0.965724,-0.962375,-0.146686,0.718035,-0.193871,-1.408929,-0.020926,0.670008,0.045639,0.796608,1.268848,0.231979,-0.802539,-0.983507,-0.326735,-0.815656,1.910072,-0.597272,-0.00915,-0.231693,0.395105,-0.412113,-1.247504,-0.376901,0.621879,0.334175
TCGA.AA.3518.01A,-0.553591,-0.850277,-1.024671,-0.743481,1.569417,-1.143509,-0.567837,-1.018025,-0.781474,-0.870368,-0.693807,1.658094,-1.203522,-1.561182,1.399966,0.29521,-0.891421,-0.519982,-1.164286,-0.841617,-1.086197,-0.767089,-0.890629,-1.407738,-1.234334,-1.210186,1.259864,-1.150984,-0.194078,-0.417312,-0.995257,-0.739397,-0.62476,-0.571234,1.205703,-1.406626,0.730975,-1.165839,-1.450996,-0.98083,-1.468515,-1.443963,-1.241052,-1.161377,-1.210208,-0.92156,-1.042894,0.674419,-1.502017,-0.872901,-0.452891,1.54837,1.19677,1.073214,-0.13995,1.234891,-1.386284,-0.869191,0.52212,-0.76427,-1.113753,1.101626,-0.879853,-0.416401,-0.492204,-1.066102,-1.102195,-0.989962,-0.905853,-0.979361,-0.436234,-1.19591,1.559639,2.646086,-0.828019,1.876401,0.986241,-0.896666,-0.983896,0.940738,-0.561445,-0.851781,1.505601,-0.718365,0.945611,-0.93896,1.61165,-1.010184,1.049687,1.459188,2.313243,-1.030097,0.866075,-1.201412,-0.939831,-1.191046,-0.88554,-0.574749,0.112216,-1.176697,-1.12267,-1.156401,0.322654,-1.402994,-1.091803,-1.533927,1.304977,-0.775203,-1.017871,-0.511864,-1.226397,1.860313,-0.702011,-1.295705,1.119701,-1.354398,-1.203473,-1.126574,0.339519,-0.422487,1.347354,3.1936,-1.342963,-1.271952,-1.193512,-1.223502,-1.072232,-1.333497,1.294854,-1.183217,-0.816159,-1.236516,-1.029039,1.195321,0.947109,-1.199411,-1.103072,0.872031,-1.039623,-1.219384,-1.088311,-1.289735,-0.452633,0.904749,-1.163504,-0.74448,-0.583198,-0.264834,-1.09272,-0.951141,-1.31828,1.097329,-0.795266,-1.449759,-0.533024,-0.966714,0.210191,-0.972045,-1.264498,-0.602506,-0.212672,-1.12088,-0.182945,-0.395097,-0.498879,-0.548698,-0.97736,-1.016599,-0.881049,-0.605034,-0.217664,-0.568369,-1.091836,-1.271483,2.226408,-1.310799,-0.459343,-1.226354,-0.43582,-1.598386,-1.480378,1.038738,1.719909,0.698901,-0.985784,-0.960788,-1.191079,-0.211965,-0.96439,-1.09114,2.792977,-1.374459,-1.121701,-0.47159,-0.923678,-1.274549,0.812002,0.391561,0.754677,1.882449
TCGA.AA.3525.01A,-0.506641,-0.78188,-1.213235,-1.837756,0.982414,-0.783947,-0.553013,-0.57308,-0.76977,-0.715302,-0.724566,-0.495704,-0.937449,-0.78095,1.812894,-0.589992,-0.878704,-0.92522,-0.656076,-0.76497,-1.234934,-0.987266,-0.210048,-0.95984,-0.946563,-1.302614,1.053189,-0.418286,-0.47127,0.091313,-0.669814,-0.529303,0.348985,-0.454828,1.120549,-1.10752,-0.290674,-1.118276,-1.413325,-0.875377,-0.283878,-0.895142,-0.924289,-0.550368,-0.743338,-0.850217,-1.112308,-0.667754,-0.329882,-0.93462,-0.654625,1.384149,0.689879,0.73559,-0.245473,-1.686179,-0.398936,-0.629956,-0.421604,-1.295679,-0.910799,0.752395,-0.606365,-0.262183,-0.512111,-0.680223,-0.055143,-0.664595,-0.715072,-1.074254,0.702992,-1.024446,1.302982,2.58065,-1.042653,0.535439,1.256594,-1.324652,-0.680724,0.246574,-0.365262,-0.648809,-0.819418,-0.632321,-3.275265,-0.732034,2.740898,-0.953097,1.021548,1.447557,-0.541598,-1.122122,-0.66856,-1.479048,-0.952421,-0.826617,-0.824377,0.09294,0.760854,-0.992267,-0.988851,-0.962145,-0.270193,-1.048499,-0.95634,-1.351747,0.354142,-1.720399,-0.850961,-0.332235,-1.533512,1.538799,-0.591972,-1.170753,0.747132,-0.676123,-0.611222,-1.094219,-0.34593,-0.428317,-1.093906,-0.422564,-0.645606,-0.858643,-0.201767,-0.475475,-0.743923,-0.761301,-1.003326,-0.663698,-0.972098,-1.368125,-0.397327,0.541047,-2.243463,-0.448393,-1.046906,-0.878626,-0.870046,-1.068804,-0.26731,-0.694011,-0.204239,0.31917,-0.179782,-0.992334,-0.452454,0.74231,-1.017668,-1.513475,-0.659883,0.551065,-0.530412,-1.188166,-0.6371,-0.29284,-0.380549,-0.849611,-0.860285,-0.284426,1.023033,-0.922672,-0.040559,0.401341,0.299149,-0.891446,-1.310535,1.290711,-1.191096,-0.546857,0.871002,-0.832863,-0.451148,-1.002795,1.999037,-0.768,-0.49094,-0.608937,4.330278,-1.838822,-1.058213,0.989684,-0.059519,0.132087,-0.521292,-0.595283,-1.432866,-0.38021,-1.012802,-0.737306,1.180045,-1.379087,-0.357473,-0.758468,-0.625965,-1.179481,-1.162081,-1.193766,-0.67379,0.198856
TCGA.AA.3561.01A,-0.695484,-1.884878,-1.081472,-1.1968,-0.766207,-1.194191,-0.899713,-1.824583,-1.625758,-1.357706,-0.714793,-1.250161,-0.778662,-1.452818,0.390255,-0.968401,-0.720649,-1.448432,-1.350256,-1.166908,-1.029896,-0.913123,-1.346913,-0.979802,-1.430134,-1.015528,-1.391889,-0.827379,-0.501917,-1.783849,-1.150521,-0.843608,-1.347714,-0.573332,1.218466,-0.615639,-0.991654,-1.436582,-1.058623,-1.636848,-1.098414,-1.416327,-1.427302,-1.366754,-0.994301,-1.360931,-0.849005,-0.607673,-1.123438,-1.067805,-1.177311,-1.000692,-1.094465,1.0332,-0.227792,-0.246907,-1.288026,-1.085591,1.32286,-1.3911,-1.074656,1.135769,-1.224817,1.750075,-0.52712,-1.5992,-1.353622,-1.123748,-0.9124,-0.496779,-1.406666,-1.109434,-1.117525,-0.624359,-1.31608,-0.654523,1.094337,-1.361773,-1.174451,1.29891,-0.651808,-0.945387,-1.052193,-0.531626,0.843983,-1.13724,-0.629179,-1.105322,0.908946,1.16812,-0.858583,-1.172302,0.131027,-1.025962,-1.201946,-1.098094,-1.08034,-0.751427,-2.403433,-1.205051,-1.193642,-1.334133,-0.840201,-1.508292,-1.245265,-1.592997,-1.605088,-0.078679,-1.023874,-0.611303,-1.247859,-0.056897,-0.985651,-1.419339,1.236679,-1.160896,-1.545746,-1.210445,-3.787737,-0.446436,-1.084488,-0.563855,-1.19765,-1.187736,-1.101508,-1.241403,-1.251106,-1.215922,-1.036278,-1.053665,-1.419684,-0.844853,-1.364858,1.468527,1.383235,-0.963979,-1.01007,1.325155,-1.086431,-1.308646,-1.188602,-1.010961,-0.43063,1.404396,-1.023756,-1.156975,-1.722215,1.310915,-1.661688,-1.390849,-1.355344,0.793852,-1.031895,-1.963972,-1.324647,-1.1615,-1.22769,-1.334258,-0.341078,1.64207,1.836962,-1.464859,-1.412959,-1.245502,-1.246268,-1.088157,-0.555045,-1.726374,-1.223779,-0.524012,-0.560108,-0.862984,-1.038709,-1.167754,-1.054475,-1.335268,-0.475788,-1.237153,-0.43393,-2.103982,-1.188629,0.956125,-1.445467,0.880026,-1.009538,-1.227869,-1.394439,-1.485454,-1.549696,-1.169272,-1.393588,-0.604662,-0.900922,-0.738923,-1.407721,-1.089414,-1.279029,-1.066508,-1.336879,-0.072649
TCGA.AA.3562.01A,-0.738517,-1.404807,-1.103997,-0.953625,-0.953736,-1.187362,-0.880525,-1.530143,-1.445623,-0.861173,-0.937118,-1.18291,-0.115781,-1.451597,0.53718,-0.884668,-1.635067,-0.835859,-1.52244,-1.280171,-0.423178,-0.04277,-1.025667,-0.421423,-1.002811,-0.820137,-1.237939,-1.207995,-0.624369,-1.595949,-1.59589,-1.13122,-1.359164,-0.560636,-1.669527,-0.46489,-0.031169,-1.286182,-0.53714,-1.035242,-1.244894,-1.498923,-1.611519,-1.208706,-1.159973,-1.654993,-1.050948,-1.03835,-1.31713,-1.001255,-1.210755,-0.828714,-0.785516,0.274897,-0.179302,-0.282258,-1.760879,-1.018466,-1.667853,-1.138626,-1.101307,-4.299648,-0.988793,-1.053422,-0.569446,-0.977235,-1.369709,-1.281446,-0.945849,-0.409799,-0.475722,-1.057383,-1.122854,-0.606101,-0.651977,-1.083384,-2.504551,-1.26578,-1.385514,-2.50731,-0.544277,-0.606459,-1.112901,-0.628595,-3.273022,-0.962867,-0.642119,-1.114829,1.12051,0.140568,-0.619965,-0.070441,-1.133229,-0.752095,-0.49993,-0.842497,-0.782776,0.90484,-1.515239,-1.249808,-1.110167,-1.140921,-0.352946,-0.996553,-0.967653,-1.508567,-0.008452,0.334306,-0.964534,-0.340987,-0.392369,-1.588214,-0.648703,-0.749305,0.979921,-0.948265,-0.400272,-1.044455,1.356175,-0.467825,-1.154978,-0.10867,-1.367548,-1.046505,-1.315954,-0.733606,-1.27139,-1.544792,-1.042199,-1.107249,-0.984977,-0.835488,-0.166764,-0.675335,-1.799825,-1.151345,-1.018434,-1.298958,-0.905737,-1.750894,-1.073878,-0.917142,0.06061,-2.701799,-1.611058,-1.198496,-0.328287,-2.084671,-0.549722,-1.188306,-0.190709,-0.071643,-0.130878,-1.064248,-1.235543,-1.085708,-1.048462,-1.380799,-0.543918,-3.158639,-1.36869,-0.785474,-0.120492,-0.507956,-2.526423,-1.458576,0.252626,-1.157565,-1.287492,-0.480658,0.884406,-1.406043,-1.299938,-1.205773,-0.868206,-1.550529,-0.295799,-0.980429,-0.394706,-0.287811,-1.374121,-3.555406,-1.39915,-4.497337,-1.441632,-1.530025,-1.171239,0.107568,-1.551178,-1.124553,-0.348686,-1.17786,-1.111159,-0.643777,-1.167202,-0.843751,-0.49841,-1.106819,-1.596792,1.482751
TCGA.AA.3675.01A,0.269283,0.451306,0.454429,-0.846264,1.938849,0.237073,0.452989,1.709723,0.197796,0.540097,0.894848,-0.901736,0.243175,2.190099,0.248604,0.988563,1.002504,-0.902814,1.057856,0.902771,0.362566,0.714313,0.345219,0.375654,0.736719,1.321372,0.479052,0.789326,-0.17774,1.16331,1.446943,1.218639,0.288709,-0.387457,1.082653,0.101394,-0.717219,0.504623,0.289118,0.854966,0.636532,1.031131,1.043493,-0.441881,1.495822,0.563218,0.871701,2.498928,0.737574,0.776227,1.259096,-0.802048,-0.765425,0.480899,0.099202,1.470655,0.608693,0.315335,1.507498,1.721431,1.433548,0.913794,0.076634,1.757754,-0.227046,0.147468,1.093533,1.706398,0.350683,0.296691,-0.086616,0.710987,-0.965127,-0.27052,1.031623,-1.028143,0.880759,0.119361,1.362165,0.442043,-0.202107,0.744845,-0.310853,0.037799,0.818637,-0.031826,-0.508947,1.155855,-2.266283,-0.603905,-0.305334,1.86533,-0.042577,0.898252,0.753146,0.926101,1.238362,-0.069568,0.596828,0.759742,0.699797,0.737256,-0.504845,1.22603,0.628888,1.999764,0.404754,0.570589,0.831024,0.230086,0.532618,0.050643,-0.522436,0.462068,-0.120933,0.481517,1.38794,-0.475142,0.146593,-0.282917,-0.767057,-0.178002,0.817833,0.765784,0.924025,0.34528,0.566572,1.099783,-0.911779,1.113225,-0.090937,0.592728,-0.384553,1.075913,1.341606,1.475366,0.293753,0.29544,0.553771,1.79443,1.588134,-0.41086,-0.094192,1.115004,1.092216,0.622025,3.101914,0.964444,1.785042,1.445999,0.061611,0.882537,0.604241,-0.686846,0.601053,0.608816,-0.036057,0.101572,-0.208818,-0.154064,1.298758,0.347662,-0.513875,2.084669,0.242041,1.0566,4.707284,-2.377687,1.067591,-0.153984,-0.652625,0.958321,0.694465,0.621146,2.637978,1.041988,0.14048,0.520383,0.033742,-0.791268,0.790855,0.467982,1.887263,0.094791,0.778653,1.253794,0.738983,-0.37505,1.04597,0.910291,0.638495,0.292033,0.987877,0.068573,1.158524,0.353028,1.053657,-0.033252,-0.135977,0.538197
TCGA.AA.3681.01A,0.051533,0.450131,0.208282,0.103663,0.147387,0.826032,0.349713,0.776302,1.35229,0.556629,0.202691,-0.173222,0.56265,0.567359,-0.763209,-0.432302,0.616148,0.421576,1.145097,0.05302,0.256843,-0.180328,0.968072,0.29426,0.483324,0.690515,1.079125,0.330886,-0.188452,0.645384,0.820882,0.651871,-0.829608,-0.326112,0.63094,0.647776,0.301764,0.802031,0.499536,0.287191,0.829347,1.269982,1.321412,-0.624865,0.784129,1.522071,0.205767,1.144473,0.743244,0.631695,0.486017,0.695982,1.871167,-0.721357,-0.044366,-1.565979,1.661027,0.574702,-0.10472,1.144553,0.230568,0.022355,0.662199,-0.131754,-0.096396,0.780471,0.6853,0.767182,0.594391,0.325812,2.701409,0.331141,0.933169,-0.428657,0.471953,0.775488,-0.432602,1.300348,1.682072,0.119631,-0.130547,0.420469,0.03336,0.255692,-0.229324,0.550455,-0.435288,0.534532,-0.800611,-1.31838,-0.339162,0.219702,0.707271,1.244263,0.645296,0.442485,0.217609,0.496291,-0.680958,0.255682,0.074197,1.452645,-0.239562,0.162113,0.113006,-0.079519,0.833827,-1.57589,0.699178,0.066602,0.940083,-0.949264,0.252261,0.469379,-1.096662,0.600097,0.439165,0.343089,0.300458,-0.274063,0.17189,-0.275256,0.935495,0.518741,1.124008,0.14341,0.692854,0.997224,0.018811,0.678747,0.48806,0.552795,-0.206466,-0.585864,-1.078656,0.283825,0.516642,0.473575,0.429305,1.036868,0.291338,-0.3514,-0.410008,0.169529,1.706122,0.032384,-0.317365,-1.31909,1.483904,0.547509,0.882576,0.384187,1.311786,-0.238742,0.749405,0.848626,0.161448,0.379328,-0.814434,-0.117441,-0.22012,0.496852,-0.606278,-0.161916,0.33218,-0.094688,-0.621269,-1.326056,0.141604,-0.180102,-2.53686,0.806249,1.280132,0.542807,1.047671,0.831997,-0.076738,1.269564,-0.101544,-0.31395,1.149322,-0.328568,1.036389,0.116815,0.7079,0.680159,1.050709,0.424946,0.385756,0.208212,0.042964,1.187845,1.031124,0.283361,1.272233,0.372243,-0.968702,0.490265,0.389404,-0.254221
TCGA.AA.3693.01A,-0.223149,-1.101345,0.237411,0.829099,1.890054,0.21108,-0.407759,0.379829,0.676736,-0.504929,0.411436,0.821286,-0.643542,0.914539,-1.118601,2.186,1.090217,-0.89488,0.63094,0.615235,-0.247601,-0.389213,1.023963,-1.017258,-0.259498,-0.318156,-1.298714,-0.160584,-0.270823,0.46687,1.208126,0.371965,-0.812931,-0.507689,-1.268717,-0.563492,-0.876365,-0.012379,-0.651408,-0.758359,-0.439367,1.399841,1.275381,0.478566,0.271231,0.753184,0.363171,1.208263,0.195563,0.882428,0.487914,-0.71719,-0.920354,0.166752,0.003419,-1.767445,1.004968,-0.303592,1.103305,2.447009,-0.058975,0.587844,0.485547,0.293505,-0.262781,-0.465975,1.558366,1.005297,-0.04592,-0.74065,-0.448622,0.041774,-1.009928,-0.258557,0.257184,-0.809415,1.28384,2.504206,1.431992,-1.034831,-0.256528,7.580457,0.849549,-0.286035,0.741537,-0.116746,-0.504755,1.292109,-0.107617,-0.998881,-0.770433,-0.9609,-0.701987,1.113958,1.018576,-0.140505,-0.530202,-0.30276,-1.454723,0.316214,0.068351,1.27753,-0.407357,0.226131,0.035055,1.052387,-1.519962,-1.363802,0.565417,-0.091437,-0.018954,-1.44067,-0.19153,-0.150945,-0.80154,1.37081,-0.295599,0.245645,-0.98326,-0.317999,1.186746,-0.193866,1.217862,0.08078,0.975333,-0.617697,2.512964,0.87889,0.892977,-0.186806,-1.02385,-0.906264,0.651169,1.362762,0.208866,-0.301621,0.174586,-0.480635,-0.14856,0.796191,0.155224,0.043793,-0.397915,0.834708,0.829419,0.102224,-0.120343,1.244413,0.743014,1.863577,-0.407255,-2.408904,1.295433,-0.807291,0.968648,0.190174,-1.034805,-0.539881,-1.204192,0.393755,0.672876,-0.513829,-1.091572,-1.234436,1.125371,0.898277,0.702341,1.226319,-0.260368,-0.224867,0.304974,0.518249,1.392677,-0.443685,-0.767911,1.007399,-0.107837,1.26432,-0.159816,-0.561455,1.175603,0.027444,-0.12922,0.343792,0.330613,1.198921,-0.567001,-1.172177,0.036243,0.373012,-1.082527,1.715508,1.849037,-0.319035,1.113564,0.122858,0.682932,0.012949,-0.742557,-0.111988
